iiifurl,iiifthumburl,accessioned,title,displayDate_created,roletype,role,forwarddisplayname,birthyear,deathyear,ulanid,artistofngaobject,nationality,constituenttype,demonym,pct_country_NGA,artists_countryCode,artists_continent,artists_country,beginyear_artistAssigned,endyear_artistAssigned,displaydate_artistAssigned,country_artistAssigned,zipcode_artistAssigned,medium,dimensions,inscription,markings,attribution,visualBrowserClassification,parentID,isVirtual,portfolio,series,volume,watermarks,uuid,viewtype,sequence,width,height,maxpixels,assistivetext,depictstmsobjectid,objectid,constituentid,expanded_url
https://api.nga.gov/iiif/7b5c808c-0c92-4472-a91b-ce9d98c6b02f,"https://api.nga.gov/iiif/7b5c808c-0c92-4472-a91b-ce9d98c6b02f/full/!200,200/0/default.jpg",1.0,Fontamara XV,1947,artist,artist,Fayga Ostrower,1920.0,2001.0,500469327.0,1.0,Brazilian,individual,Brazilian,0.0,BR,SA,Brazil,1920.0,2001.0,"Brazilian, 1920 - 2001",,,woodcut,,,,Fayga Ostrower,print,,0.0,Fontamara Series,Fontamara Series,,,7b5c808c-0c92-4472-a91b-ce9d98c6b02f,primary,0.0,2868.0,3970.0,640.0,,58858.0,58858.0,5141.0,"https://api.nga.gov/iiif/7b5c808c-0c92-4472-a91b-ce9d98c6b02f/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7b9f9883-36d4-4d8c-a7ae-434e0b90f367,"https://api.nga.gov/iiif/7b9f9883-36d4-4d8c-a7ae-434e0b90f367/full/!200,200/0/default.jpg",1.0,Deux Fils,1964,artist,artist,Rufino Tamayo,1899.0,1991.0,500024331.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1899.0,1991.0,"Mexican, 1899 - 1991",,,"lithograph (zinc and stone) in pink, green, violet and gray-black on white Nacre paper",sheet: 61 x 46 cm (24 x 18 1/8 in.),lower right in graphite: Tamarind / Impression / R Tamayo; lower left verso in graphite: 1156,"BS: Tamarind (T.1), Rosenthal (T.38)",Rufino Tamayo,print,,0.0,,,,,7b9f9883-36d4-4d8c-a7ae-434e0b90f367,primary,0.0,3066.0,4000.0,640.0,,64161.0,64161.0,1918.0,"https://api.nga.gov/iiif/7b9f9883-36d4-4d8c-a7ae-434e0b90f367/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721,"https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721/full/!200,200/0/default.jpg",1.0,Garden,2002,artist,author,Alejandro de Ávila,,,,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,,,Mexican,,,direct gravure,"image: 36.3 x 36.3 cm (14 5/16 x 14 5/16 in.)
sheet: 62.6 x 57 cm (24 5/8 x 22 7/16 in.)",,,"Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila",print,139546.0,0.0,Garden,,,,7bc94d00-6a0c-4fcc-b551-c2f0194c3721,primary,0.0,3588.0,3583.0,,,143115.0,143115.0,34339.0,"https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721,"https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721/full/!200,200/0/default.jpg",1.0,Garden,2002,artist,artist,Francisco Toledo,1940.0,,500005528.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1940.0,,"Mexican, born 1940",,,direct gravure,"image: 36.3 x 36.3 cm (14 5/16 x 14 5/16 in.)
sheet: 62.6 x 57 cm (24 5/8 x 22 7/16 in.)",,,"Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila",print,139546.0,0.0,Garden,,,,7bc94d00-6a0c-4fcc-b551-c2f0194c3721,primary,0.0,3588.0,3583.0,,,143115.0,143115.0,24999.0,"https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721,"https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721/full/!200,200/0/default.jpg",1.0,Garden,2002,artist,artist,Graciela Iturbide,1942.0,,500118440.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1942.0,,"Mexican, born 1942",,,direct gravure,"image: 36.3 x 36.3 cm (14 5/16 x 14 5/16 in.)
sheet: 62.6 x 57 cm (24 5/8 x 22 7/16 in.)",,,"Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila",print,139546.0,0.0,Garden,,,,7bc94d00-6a0c-4fcc-b551-c2f0194c3721,primary,0.0,3588.0,3583.0,,,143115.0,143115.0,22253.0,"https://api.nga.gov/iiif/7bc94d00-6a0c-4fcc-b551-c2f0194c3721/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7daa2c06-952f-4bfe-8489-3125c7547b02,"https://api.nga.gov/iiif/7daa2c06-952f-4bfe-8489-3125c7547b02/full/!200,200/0/default.jpg",1.0,Fontamara XI,1947,artist,artist,Fayga Ostrower,1920.0,2001.0,500469327.0,1.0,Brazilian,individual,Brazilian,0.0,BR,SA,Brazil,1920.0,2001.0,"Brazilian, 1920 - 2001",,,woodcut,,,,Fayga Ostrower,print,,0.0,Fontamara Series,Fontamara Series,,,7daa2c06-952f-4bfe-8489-3125c7547b02,primary,0.0,2570.0,4000.0,640.0,,58854.0,58854.0,5141.0,"https://api.nga.gov/iiif/7daa2c06-952f-4bfe-8489-3125c7547b02/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7dc7aaee-9ed3-46e8-bbfa-cb79b3d722ee,"https://api.nga.gov/iiif/7dc7aaee-9ed3-46e8-bbfa-cb79b3d722ee/full/!200,200/0/default.jpg",1.0,Street Meeting,1943,artist,artist,Leopoldo Méndez,1902.0,1969.0,500111715.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1902.0,1969.0,"Mexican, 1902 - 1969",,,woodcut on China paper,,,,Leopoldo Méndez,print,,0.0,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,7dc7aaee-9ed3-46e8-bbfa-cb79b3d722ee,primary,0.0,3209.0,4000.0,640.0,,30702.0,30702.0,4962.0,"https://api.nga.gov/iiif/7dc7aaee-9ed3-46e8-bbfa-cb79b3d722ee/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7dea3dd2-9d11-4bf2-8c9f-cff3c2355583,"https://api.nga.gov/iiif/7dea3dd2-9d11-4bf2-8c9f-cff3c2355583/full/!200,200/0/default.jpg",1.0,Yucatán,published 1946,artist,artist,Alfredo Zalce,1908.0,2003.0,500065904.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1908.0,2003.0,"Mexican, 1908 - 2003",,,portfolio with 8 lithographs,,,,Alfredo Zalce,portfolio,,0.0,(see separate records for numbers 182-189),(see separate records for numbers 182-189),,,7dea3dd2-9d11-4bf2-8c9f-cff3c2355583,primary,0.0,4000.0,3524.0,640.0,,33513.0,33513.0,3452.0,"https://api.nga.gov/iiif/7dea3dd2-9d11-4bf2-8c9f-cff3c2355583/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7e9de60c-1953-45ed-8277-9c77c5c48e6f,"https://api.nga.gov/iiif/7e9de60c-1953-45ed-8277-9c77c5c48e6f/full/!200,200/0/default.jpg",1.0,Untitled,1934,artist,artist,Carlos Merida,1891.0,1984.0,500004593.0,1.0,Guatemalan,individual,Guatemalan,0.0,GT,NoAm,Guatemala,1891.0,1984.0,"Guatemalan, 1891 - 1984",,,lithograph in black on Fabriano wove paper,"image: 29.85 × 20.96 cm (11 3/4 × 8 1/4 in.)
sheet: 47.94 × 33.02 cm (18 7/8 × 13 in.)",lower left in graphite: 46/50; lower right in graphite: Carlos / Merida / 1936; lower right corner in graphite by unknown hand (partially erased): KP2250,stamped upper left verso in black ink: This is the property of the / Los Angeles City College / Art Department / 855 North Vermont Avenue,Carlos Merida,print,,0.0,,Suite of Four Prints,,,7e9de60c-1953-45ed-8277-9c77c5c48e6f,primary,0.0,2877.0,4000.0,640.0,,201189.0,201189.0,16975.0,"https://api.nga.gov/iiif/7e9de60c-1953-45ed-8277-9c77c5c48e6f/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7ea115ab-a1c7-4a2b-ad96-67f2eae845c2,"https://api.nga.gov/iiif/7ea115ab-a1c7-4a2b-ad96-67f2eae845c2/full/!200,200/0/default.jpg",1.0,"Héroes de la Patria, Cuetzalan, Puebla, México (Heroes of the Fatherland, Cuetzalan, Puebla, Mexico)",1993,artist,artist,Graciela Iturbide,1942.0,,500118440.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1942.0,,"Mexican, born 1942",,,gelatin silver print,"image: 32.5 × 21.5 cm (12 13/16 × 8 7/16 in.)
sheet: 35 × 27.5 cm (13 3/4 × 10 13/16 in.)","signed by artist, bottom right below image in black ink: Graciela Iturbide; on verso, by Corcoran Gallery of Art, bottom right corner in graphite: 2010.014.026",,Graciela Iturbide,photograph,,0.0,,,,,7ea115ab-a1c7-4a2b-ad96-67f2eae845c2,primary,0.0,2641.0,4000.0,,,175610.0,175610.0,22253.0,"https://api.nga.gov/iiif/7ea115ab-a1c7-4a2b-ad96-67f2eae845c2/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7ec39474-266c-49af-9f8b-de5757dfc616,"https://api.nga.gov/iiif/7ec39474-266c-49af-9f8b-de5757dfc616/full/!200,200/0/default.jpg",1.0,Head of Colossus,1964,artist,artist,Rufino Tamayo,1899.0,1991.0,500024331.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1899.0,1991.0,"Mexican, 1899 - 1991",,,lithograph (stone) in black on white Arches paper,sheet: 56.5 x 46.2 cm (22 1/4 x 18 3/16 in.),lower left in plate: Tamayo / O-64; lRr/in graphite: Tamarind / Impression / R Tamayo; lower center verso in graphite: 1190,"BS: Tamarind (T.1), Rosenthal (T.38)",Rufino Tamayo,print,,0.0,,,,,7ec39474-266c-49af-9f8b-de5757dfc616,primary,0.0,3274.0,4000.0,640.0,,64172.0,64172.0,1918.0,"https://api.nga.gov/iiif/7ec39474-266c-49af-9f8b-de5757dfc616/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7ee6a216-1398-41b1-9444-2e65c80db44a,"https://api.nga.gov/iiif/7ee6a216-1398-41b1-9444-2e65c80db44a/full/!200,200/0/default.jpg",1.0,City of the Eyes II,1966,artist,artist,Rodolfo Abularach,1933.0,2020.0,500118427.0,1.0,Guatemalan,individual,Guatemalan,0.0,GT,NoAm,Guatemala,1933.0,2020.0,"Guatemalan, 1933 - 2020",,,lithograph (stone) in blue on white Nacre paper,image: 25.6 x 25.6 cm (10 1/16 x 10 1/16 in.),,"BS: Tamarind (T.1), de Soto (T.10)",Rodolfo Abularach,print,61461.0,0.0,City of the Eyes,City of the Eyes [1983.18.1-10],,,7ee6a216-1398-41b1-9444-2e65c80db44a,primary,0.0,3548.0,3744.0,640.0,,61462.0,61462.0,2861.0,"https://api.nga.gov/iiif/7ee6a216-1398-41b1-9444-2e65c80db44a/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/7f202e56-ff73-4937-bf0e-4ac1e05ab884,"https://api.nga.gov/iiif/7f202e56-ff73-4937-bf0e-4ac1e05ab884/full/!200,200/0/default.jpg",1.0,A la Carga,1963,artist,artist,Guillermo Silva Santamaría,1922.0,,,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1922.0,,"Mexican, born 1922",,,color engraving,,,,Guillermo Silva Santamaría,print,,0.0,,,,,7f202e56-ff73-4937-bf0e-4ac1e05ab884,primary,0.0,4000.0,1700.0,640.0,,48683.0,48683.0,5444.0,"https://api.nga.gov/iiif/7f202e56-ff73-4937-bf0e-4ac1e05ab884/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/80204088-0414-4a17-a00b-609b1ee3ed84,"https://api.nga.gov/iiif/80204088-0414-4a17-a00b-609b1ee3ed84/full/!200,200/0/default.jpg",1.0,Untitled,1966,artist,artist,Rodolfo Abularach,1933.0,2020.0,500118427.0,1.0,Guatemalan,individual,Guatemalan,0.0,GT,NoAm,Guatemala,1933.0,2020.0,"Guatemalan, 1933 - 2020",,,lithograph (stone) in black on white Nacre paper,"image: 25.3 x 25.5 cm (9 15/16 x 10 1/16 in.)
sheet: 30.4 x 30.4 cm (11 15/16 x 11 15/16 in.)",,"BS: Tamarind (T.1), Sanchez (T.40)",Rodolfo Abularach,print,,0.0,,,,,80204088-0414-4a17-a00b-609b1ee3ed84,primary,0.0,3560.0,3768.0,640.0,,61487.0,61487.0,2861.0,"https://api.nga.gov/iiif/80204088-0414-4a17-a00b-609b1ee3ed84/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/8124fbd0-40d6-43cd-a3f9-9e7987b6520f,"https://api.nga.gov/iiif/8124fbd0-40d6-43cd-a3f9-9e7987b6520f/full/!200,200/0/default.jpg",1.0,Compostion XII,1962,artist,artist,Matta,1911.0,2002.0,500057123.0,1.0,Chilean,individual,Chilean,0.0,CL,SA,Chile,1911.0,2002.0,"Chilean, 1911 - 2002",,,color soft-ground etching and aquatint,,,,Matta,print,,0.0,"Suite from Come detta dentro vo significando""""","Suite from Come detta dentro vo significando""""",,,8124fbd0-40d6-43cd-a3f9-9e7987b6520f,primary,0.0,4000.0,3087.0,640.0,,48421.0,48421.0,1707.0,"https://api.nga.gov/iiif/8124fbd0-40d6-43cd-a3f9-9e7987b6520f/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/833133e1-2d47-44ef-a299-6a1e1edaa279,"https://api.nga.gov/iiif/833133e1-2d47-44ef-a299-6a1e1edaa279/full/!200,200/0/default.jpg",1.0,For Teaching Them to Read,1943,artist,artist,Leopoldo Méndez,1902.0,1969.0,500111715.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1902.0,1969.0,"Mexican, 1902 - 1969",,,woodcut on China paper,,,,Leopoldo Méndez,print,,0.0,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,833133e1-2d47-44ef-a299-6a1e1edaa279,primary,0.0,4000.0,3178.0,640.0,,30712.0,30712.0,4962.0,"https://api.nga.gov/iiif/833133e1-2d47-44ef-a299-6a1e1edaa279/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/83c83210-819e-4c27-8c48-95234b7d69f3,"https://api.nga.gov/iiif/83c83210-819e-4c27-8c48-95234b7d69f3/full/!200,200/0/default.jpg",1.0,Serafina,1914?,artist,artist,José Guadalupe Posada,1851.0,1913.0,500032573.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1851.0,1913.0,"Mexican, 1851 - 1913",,,metalcut and letterpress on yellow newsprint,sheet: 28.5 x 19.8 cm (11 1/4 x 7 13/16 in.),,,José Guadalupe Posada,print,,0.0,,,,,83c83210-819e-4c27-8c48-95234b7d69f3,primary,0.0,2873.0,4000.0,,,152827.0,152827.0,5265.0,"https://api.nga.gov/iiif/83c83210-819e-4c27-8c48-95234b7d69f3/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/8594c7fc-7771-434c-a536-93ca8686b17a,"https://api.nga.gov/iiif/8594c7fc-7771-434c-a536-93ca8686b17a/full/!200,200/0/default.jpg",1.0,Untitled (Envelope Composition),1981,artist,artist,Miguel Cervantes,1980.0,,500472229.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1980.0,,"Mexican, born 1980",,,softground etching and aquatint in dark brown and gray and black on buff paper,"plate: 14.5 x 27.8 cm (5 11/16 x 10 15/16 in.)
sheet: 52.2 x 41 cm (20 9/16 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P IV/V,BS: AEROPRESS,Miguel Cervantes,print,128543.0,0.0,Prosa de la Calavera: pl. 5,Prosa de la Calavera: pl. 5,,,8594c7fc-7771-434c-a536-93ca8686b17a,primary,0.0,4000.0,2123.0,640.0,,133881.0,133881.0,28727.0,"https://api.nga.gov/iiif/8594c7fc-7771-434c-a536-93ca8686b17a/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/862b7038-2f4a-4afb-80e1-94f58a3e1a76,"https://api.nga.gov/iiif/862b7038-2f4a-4afb-80e1-94f58a3e1a76/full/!200,200/0/default.jpg",1.0,Mujer y Pájaros (Woman and Birds),"1988, printed 1990",artist,artist,Graciela Iturbide,1942.0,,500118440.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1942.0,,"Mexican, born 1942",,,gelatin silver print,"image: 22.5 × 15.24 cm (8 7/8 × 6 in.)
sheet: 25.4 × 20.32 cm (10 × 8 in.)","on verso, by Corcoran Gallery of Art, bottom right corner in graphite: 1999.42.12j",,Graciela Iturbide,photograph,173719.0,0.0,Encuentros/Imaginaciones (Encounters/Imaginings),,,,862b7038-2f4a-4afb-80e1-94f58a3e1a76,primary,0.0,2739.0,4000.0,,,211396.0,211396.0,22253.0,"https://api.nga.gov/iiif/862b7038-2f4a-4afb-80e1-94f58a3e1a76/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70,"https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70/full/!200,200/0/default.jpg",1.0,Flag (Bandera),1928,artist,artist,José Clemente Orozco,1883.0,1949.0,500012316.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1883.0,1949.0,"Mexican, 1883 - 1949",,,lithograph,"image: 26.04 × 42.55 cm (10 1/4 × 16 3/4 in.)
sheet: 38.42 × 54.93 cm (15 1/8 × 21 5/8 in.)",,,José Clemente Orozco,print,,0.0,,,,,8648c5d7-a8ca-4fe4-a939-552bab335e70,primary,0.0,4000.0,2559.0,640.0,,30273.0,30273.0,5136.0,"https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/873d5439-4de3-43d9-a770-8237c3afc012,"https://api.nga.gov/iiif/873d5439-4de3-43d9-a770-8237c3afc012/full/!200,200/0/default.jpg",1.0,Half-Moon,1964,artist,artist,Rufino Tamayo,1899.0,1991.0,500024331.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1899.0,1991.0,"Mexican, 1899 - 1991",,,lithograph (stone) in black on white Arches paper,sheet: 30.5 x 38.2 cm (12 x 15 1/16 in.),lower right in plate: Tamayo / O-64; lower right in graphite: Tamarind imp / R Tamayo; lower right verso in graphite: 1203,"BS: Tamarind (T.1), Tyler (T.54)",Rufino Tamayo,print,,0.0,,,,,873d5439-4de3-43d9-a770-8237c3afc012,primary,0.0,4000.0,3218.0,640.0,,64181.0,64181.0,1918.0,"https://api.nga.gov/iiif/873d5439-4de3-43d9-a770-8237c3afc012/!200,200/!200,200/0/default.jpg"
