expanded_url,title,forwarddisplayname,medium,displaydate,sequence,width,height,maxpixels,depictstmsobjectid,assistivetext,objectid,displayorder,constituentid,ulanid,preferreddisplayname,lastname,nationality,constituenttype,Percent_in_NGA,Country,Continent,Country Name,accessioned,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,parentid,isvirtual,portfolio,series,file_name,directory,file_downloaded
https://api.nga.gov/iiif/00513eca-9795-4076-b5dd-63abfb5dd036/full/full/0/default.jpg,Un poco alegre y graciosa (Somewhat gay and graceful),Manuel Álvarez Bravo,gelatin silver print,"Mexican, 1902 - 2002",0,4000,2871,640.0,150712,,150712,1,16466,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 17.3 x 24.2 cm (6 13/16 x 9 1/2 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75","lower left of mount, embossed Strathmore seal","Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0,portfolio of 15 prints,,Un_poco_alegre_y_graciosa_(Somewhat_gay_and_graceful).jpg,./All_Images,True
https://api.nga.gov/iiif/790de038-bab3-404f-a55d-6fe871325100/full/full/0/default.jpg,Barda de panteon (Enclosed cemetary),Manuel Álvarez Bravo,gelatin silver print,"Mexican, 1902 - 2002",0,2980,4000,640.0,150713,,150713,1,16466,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 24.3 x 18.3 cm (9 9/16 x 7 3/16 in.)
mount: 50.2 x 37.5 cm (19 3/4 x 14 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0,portfolio of 15 prints,,Barda_de_panteon_(Enclosed_cemetary).jpg,./All_Images,True
https://api.nga.gov/iiif/aec17b53-ce01-484b-98f3-6480e59bd7ae/full/full/0/default.jpg,"Obrero en huelga, asesinado (Striking worker, assassinated)",Manuel Álvarez Bravo,gelatin silver print,"Mexican, 1902 - 2002",0,4000,3061,640.0,150714,,150714,1,16466,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 18.8 x 24.5 cm (7 3/8 x 9 5/8 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0,portfolio of 15 prints,,"Obrero_en_huelga,_asesinado_(Striking_worker,_assassinated).jpg",./All_Images,True
https://api.nga.gov/iiif/b89811de-7470-44a9-8831-92c180a042b2/full/full/0/default.jpg,Tumba reciente (Recent grave),Manuel Álvarez Bravo,gelatin silver print,"Mexican, 1902 - 2002",0,4000,2750,640.0,150715,,150715,1,16466,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 17.1 x 24.6 cm (6 3/4 x 9 11/16 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75","lower left of mount, embossed Strathmore seal","Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0,portfolio of 15 prints,,Tumba_reciente_(Recent_grave).jpg,./All_Images,True
https://api.nga.gov/iiif/022a644a-14f2-47a9-b31b-c6e58fa59b6f/full/full/0/default.jpg,Paisaje inventado (Invented landscape),Manuel Álvarez Bravo,gelatin silver print,"Mexican, 1902 - 2002",0,4000,3179,640.0,150716,,150716,1,16466,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 28.8 x 36.3 cm (11 5/16 x 14 5/16 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Photograph,153112.0,0,portfolio of 15 prints,,Paisaje_inventado_(Invented_landscape).jpg,./All_Images,True
https://api.nga.gov/iiif/a8cc0df1-436a-487b-9aa4-77f65fcbaa1a/full/full/0/default.jpg,Untitled Composition,Joaquín Torres-García,oil on canvas,"Uruguayan, 1874 - 1949",0,5979,4913,640.0,150852,,150852,1,2518,500031259.0,"Torres-García, Joaquín",Torres-García,Uruguayan,individual,0.0001306591755406,UY,South America,Uruguay,1,overall: 60.01 x 73.03 cm (23 5/8 x 28 3/4 in.),upper left: J. Torrès-GARCIA; upper right: 29; upper left on top stretcher bar reverse: N=21,,"Torres-García, Joaquín",Joaquín Torres-García,"The artist; purchased soon after 1929 by Jacques Lipchitz [1891-1973], Paris and Hastings-on-Hudson, New York; his heirs; purchased 18 May 2010 through (Mary-Anne Martin Fine Art, New York) by NGA.",Gift of Victoria and Roger Sant,Painting,,0,,,Untitled_Composition.jpg,./All_Images,True
https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462/full/full/0/default.jpg,Fifteen Photographs by Manuel Alvarez Bravo,Manuel Álvarez Bravo,portfolio of 15 gelatin silver prints,"Mexican, 1902 - 2002",0,4000,2985,640.0,153112,,153112,1,16466,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,overall: 4 x 38.2 x 51.5 cm (1 9/16 x 15 1/16 x 20 1/4 in.),,,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"Lee and Maria Friedlander, New York; gift to NGA, 2006.",Gift of Lee and Maria Friedlander,Portfolio,,0,copy number 10 of 75,,Fifteen_Photographs_by_Manuel_Alvarez_Bravo.jpg,./All_Images,True
https://api.nga.gov/iiif/1db755eb-9b69-4842-8b00-ed4e13cb81ac/full/full/0/default.jpg,Desolación,Taller de Grafica Popular,lithograph in black on wove paper,"Mexican, founded 1937",0,4000,2900,640.0,153116,,153116,2,35252,,Taller de Grafica Popular,,Mexican,corporate,0.0024171947475011,MX,North America,Mexico,1,sheet: 21 x 32 cm (8 1/4 x 12 5/8 in.),"lower left in graphite: 11/15 ""Desolación""; lower right in graphite: Esperanza de Cervantes",,"Cervantes, Esperanza de",Esperanza de Cervantes,"(Tobey C. Moss Gallery, Los Angeles); purchased 2010 by NGA.",Given by Art Information Volunteers in Honor of Marta Madrid Horgan,Print,,0,,,Desolación.jpg,./All_Images,True
https://api.nga.gov/iiif/76e2d1d7-efe9-442c-beed-4a2d0582b109/full/full/0/default.jpg,Clowns (Payasos),José Clemente Orozco,"etching, drypoint and aquatint on wove buff paper","Mexican, 1883 - 1949",0,3150,4000,640.0,154008,,154008,1,5136,500012316.0,"Orozco, José Clemente",Orozco,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"plate: 26.7 × 21.2 cm (10 1/2 × 8 3/8 in.)
sheet: 44.2 × 29.3 cm (17 3/8 × 11 9/16 in.)","below image, at right, in graphite: J. C. Orozco; above image, at center, in graphite, by later hand: 7.3; to right of image, in graphite, by later hand: 7.3; to left of image, in graphite, by later hand: 7.3; below image, at center, in graphite, by later hand: 11 ½",,"Orozco, José Clemente",José Clemente Orozco,"Ruth Kainen, Washington, D.C.; Gift to NGA, 2012.",Gift of Ruth Cole Kainen,Print,,0,,,Clowns_(Payasos).jpg,./All_Images,True
https://api.nga.gov/iiif/25dc66d6-d136-4e49-bb6d-786c1f54a384/full/full/0/default.jpg,Third World Blondes Have More Money (Raquel 20 Animales),Daniela Rossell,chromogenic print,"Mexican, born 1973",0,5540,4043,640.0,157357,,157357,1,36273,500349250.0,"Rossell, Daniela",Rossell,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image (visible): 110.49 × 152.4 cm (43 1/2 × 60 in.)
framed: 154.62 × 195.58 × 2.54 cm (60 7/8 × 77 × 1 in.)",,,"Rossell, Daniela",Daniela Rossell,"Heather and Tony Podesta, Washington, DC; gift to NGA, 2011.",Gift of the Heather and Tony Podesta Collection,Photograph,,0,,,Third_World_Blondes_Have_More_Money_(Raquel_20_Animales).jpg,./All_Images,True
https://api.nga.gov/iiif/4b2005ad-193a-41ed-89b5-ef009ddf28ad/full/full/0/default.jpg,"Untitled (Romero Cavalcanti wearing Parangolé Cape 25, New York City, 1972)",Hélio Oiticica,gelatin silver print,"Brazilian, 1937 - 1980",0,4512,5631,640.0,163302,,163302,1,38076,500111185.0,"Oiticica, Hélio",Oiticica,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"image: 24.6 × 19.8 cm (9 11/16 × 7 13/16 in.)
sheet: 25.3 × 20.4 cm (9 15/16 × 8 1/16 in.)","on verso, by unknown hand, bottom right in graphite: 1973/72; lower right, perpendicular: 21A",,"Oiticica, Hélio",Hélio Oiticica,"Eileen and Michael Cohen, New York; gift to NGA, 2013.",Gift of Eileen and Michael Cohen in honor of Sarah Greenough,Photograph,,0,,,"Untitled_(Romero_Cavalcanti_wearing_Parangolé_Cape_25,_New_York_City,_1972).jpg",./All_Images,True
https://api.nga.gov/iiif/328ca85f-c36a-4550-93f3-40383bac2f2a/full/full/0/default.jpg,Untitled,Wifredo Lam,"ink, ink washes, and colored pencil over graphite on transparent paper","Cuban, 1902 - 1982",0,5820,6756,640.0,163530,,163530,1,9698,500006317.0,"Lam, Wifredo",Lam,Cuban,individual,0.0003919775266218,CU,North America,Cuba,1,sheet: 17.46 × 15.24 cm (6 7/8 × 6 in.),"lower left verso in graphite: 7 x 5 1/2""",,"Lam, Wifredo",Wifredo Lam,"Titina Rojas, Havana, Cuba and Coral Gables, FL; (Pyramid Galleries Ltd., Washington, DC); purchased 1977 by Robert and Mercedes Eichholz, Santa Barbara, California; bequest to NGA, 2014.",Gift of Robert and Mercedes Eichholz,Drawing,,0,,,Untitled.jpg,./All_Images,True
https://api.nga.gov/iiif/c1b1c883-d432-49d3-9cb4-48f734121100/full/full/0/default.jpg,Horse and Running Girl,Rufino Tamayo,watercolor and pencil on wove paper,"Mexican, 1899 - 1991",0,9875,7692,640.0,163543,,163543,1,1918,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,sheet: 21.59 × 27.94 cm (8 1/2 × 11 in.),lower right in watercolor: TAMAYO 37.,,"Tamayo, Rufino",Rufino Tamayo,"(Felix Landau Gallery, Los Angeles, CA); purchased 1969 by Robert and Mercedes Eichholz, Santa Barbara, California; bequest to NGA, 2014.",Gift of Robert and Mercedes Eichholz,Drawing,,0,,,Horse_and_Running_Girl.jpg,./All_Images,True
https://api.nga.gov/iiif/ec5a4f1a-f913-436f-b162-b47e83d23ce5/full/full/0/default.jpg,"Heavy Metal, Vol. 1, No. 6, September 1977",Sergio Macedo,paperback bound volume offset lithograph illustrations in color and black and white on wove paper,"Brazilian, born 1951",0,2215,3000,640.0,165695,,165695,15,48199,,"Macedo, Sergio",Macedo,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,"sheet: 27.94 × 20.64 cm (11 × 8 1/8 in.)
open: 27.94 × 40.82 cm (11 × 16 1/16 in.)",,,Various Artists,"Various Artists, Pierre Druillet (artist, author), Richard Corben (artist, author), Moebius (artist, author), Patrick Lesueur (artist), Alain (author), Roger Zelazny (artist, author), Nicole Claveloux (artist), Zha (author), Ed Davis (artist, author), Philippe Picaret (author), Jacques Tardi (artist), Sergio Macedo (artist, author)","William and Abigil Gerdts, New York, NY; gift to NGA, 2014",Gift of William and Abigail Gerdts,Volume,,0,,,"Heavy_Metal,_Vol._1,_No._6,_September_1977.jpg",./All_Images,True
https://api.nga.gov/iiif/6c42fc10-c024-4c71-9cbb-61b008cd16d3/full/full/0/default.jpg,Untitled (Pier),Carlos Garaicoa,"2 gelatin silver prints, thread, and pins","Cuban, born 1967",0,15619,6680,640.0,169092,,169092,1,38855,500127966.0,"Garaicoa, Carlos",Garaicoa,Cuban,individual,0.0003919775266218,CU,North America,Cuba,1,"left panel: 100.17 × 123.03 × 1.91 cm (39 7/16 × 48 7/16 × 3/4 in.)
right panel: 100.17 × 123.03 × 3.81 cm (39 7/16 × 48 7/16 × 1 1/2 in.)",,,"Garaicoa, Carlos",Carlos Garaicoa,"Heather and Tony Podesta, Washington, DC; gift to NGA, 2014.",Gift of The Heather and Tony Podesta Collection,Photograph,,0,,,Untitled_(Pier).jpg,./All_Images,True
https://api.nga.gov/iiif/c2e89939-eb4e-422c-ae6f-18b406088e05/full/full/0/default.jpg,Velero (Ship),Carlos Garaicoa,"gelatin silver print, thread, and pins","Cuban, born 1967",0,13024,10490,640.0,169094,,169094,1,38855,500127966.0,"Garaicoa, Carlos",Garaicoa,Cuban,individual,0.0003919775266218,CU,North America,Cuba,1,overall: 125.1 × 154.94 × 3.81 cm (49 1/4 × 61 × 1 1/2 in.),,,"Garaicoa, Carlos",Carlos Garaicoa,"Heather and Tony Podesta, Washington, DC; gift to NGA, 2014.",Gift of The Heather and Tony Podesta Collection,Photograph,,0,,,Velero_(Ship).jpg,./All_Images,True
https://api.nga.gov/iiif/8fee3321-86c3-4bb4-a7ba-19d8059b8057/full/full/0/default.jpg,La pêche miraculeuse (The Miraculous Catch of Fish),Victor Delhez,wood engraving in black on wove paper,"Argentinean, born Belgium, 1902 - 1985",0,3341,4000,640.0,169871,,169871,1,25864,,"Delhez, Victor",Delhez,Argentinean,individual,0.001306591755406,AR,South America,Argentina,1,"image: 15 1/2 x 13 in. (39.37 x 33.02 cm)
sheet: 19 11/16 x 15 1/8 in. (50.01 x 38.42 cm)",lower left in graphite: epreuve d'artiste; lower center in graphite: La Pêche miraculeuse; lower right in graphite: Victor Delhez; lower right corner in graphite by unknown hand: 22,stamped center verso in black ink: F.B.B. [circled],"Delhez, Victor",Victor Delhez,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,0,,,La_pêche_miraculeuse_(The_Miraculous_Catch_of_Fish)_Delhez.jpg,./All_Images,True
https://api.nga.gov/iiif/aa68a26d-7c4a-4b46-9b2c-09a72eac3f65/full/full/0/default.jpg,Cuatro Pescaditos (Four Little Fish),Graciela Iturbide,gelatin silver print,"Mexican, born 1942",0,2811,4000,,171744,,171744,1,22253,500118440.0,"Iturbide, Graciela",Iturbide,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 22 × 15.5 cm (8 11/16 × 6 1/8 in.)
sheet: 25.4 × 20.32 cm (10 × 8 in.)","on verso, signed by artist, bottom right corner in graphite: Graciela Iturbide; bottom left corner: ""Cuatro pescaditos"" 1986; by Corcoran Gallery of Art, bottom right corner: 1999.42.12a",,"Iturbide, Graciela",Graciela Iturbide,"Kyle Roberts, New Orleans; gift to the Corcoran Gallery of Art, Washington, DC, 1999; acquired by NGA , 2015.",Corcoran Collection (Gift of Kyle Roberts),Photograph,173719.0,0,Encuentros/Imaginaciones (Encounters/Imaginings),,Cuatro_Pescaditos_(Four_Little_Fish)_Iturbide.jpg,./All_Images,True
https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06/full/full/0/default.jpg,Doble Identidad / Dupla Identidade (Double Identity / Double Identity),Armando Freitas Filho,bound volume of illustrated poetry with three separable lithographs in back of volume,"Brazilian, born 1940",0,4000,2671,640.0,173039,,173039,2,48572,,"Filho, Armando Freitas",Filho,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,book: 40.8 × 30.64 × 1.43 cm (16 1/16 × 12 1/16 × 9/16 in.),signed and numbered in graphite lower right on each of the three lithographs at back of volume: 3/150 R. Gershman,,"Gerchman, Rubens, Armando Freitas Filho (poet)","Rubens Gerchman, Armando Freitas Filho (poet)","Corcoran Gallery of Art, Washington; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of Brenda Edelson),Volume,,0,,,Doble_Identidad_&_Dupla_Identidade_(Double_Identity_&_Double_Identity)_Filho.jpg,./All_Images,True
https://api.nga.gov/iiif/a0eaf43e-1889-45ab-add1-5d422ffa8a06/full/full/0/default.jpg,Doble Identidad / Dupla Identidade (Double Identity / Double Identity),Rubens Gerchman,bound volume of illustrated poetry with three separable lithographs in back of volume,"Brazilian,  1942 - 2008",0,4000,2671,640.0,173039,,173039,1,40991,500066376.0,"Gerchman, Rubens",Gerchman,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,1,book: 40.8 × 30.64 × 1.43 cm (16 1/16 × 12 1/16 × 9/16 in.),signed and numbered in graphite lower right on each of the three lithographs at back of volume: 3/150 R. Gershman,,"Gerchman, Rubens, Armando Freitas Filho (poet)","Rubens Gerchman, Armando Freitas Filho (poet)","Corcoran Gallery of Art, Washington; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of Brenda Edelson),Volume,,0,,,Doble_Identidad_&_Dupla_Identidade_(Double_Identity_&_Double_Identity)_Gerchman.jpg,./All_Images,True
https://api.nga.gov/iiif/a34be107-abb2-4506-99dc-1b27ab27ce36/full/full/0/default.jpg,La Ciega (The Blind Woman),Mariana Yampolsky,gelatin silver print,"Mexican, born United States, 1925 - 2002",0,3013,2935,640.0,173316,,173316,1,41056,500023797.0,"Yampolsky, Mariana",Yampolsky,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 19.37 × 20 cm (7 5/8 × 7 7/8 in.)
sheet: 27.94 × 35.56 cm (11 × 14 in.)","on verso, signed by artist, bottom right in graphite: Mariana Yampolsky; bottom left: La Ciega; by unknown hand, top center: 00; by Corcoran Gallery of Art, lower right: 2003.24.62",,"Yampolsky, Mariana",Mariana Yampolsky,"Joshua P. Smith, Washington, DC; gift to the Corcoran Gallery of Art, Washington, DC, 2003; acquired by NGA, 2015.",Corcoran Collection (Gift of Joshua P. Smith),Photograph,,0,,,La_Ciega_(The_Blind_Woman)_Yampolsky.jpg,./All_Images,True
https://api.nga.gov/iiif/64b385ad-0abb-4a7b-9ae8-8f47a152b24f/full/full/0/default.jpg,Onde Verte,Eugenio Tellez,color etching with softground on wove paper,"Chilean, born 1939",0,3558,4000,,173520,,173520,2,49483,,"Tellez, Eugenio",Tellez,Chilean,individual,0.0003919775266218,CL,South America,Chile,1,"plate: 58.9 × 50.01 cm (23 3/16 × 19 11/16 in.)
sheet: 82.55 × 68.74 cm (32 1/2 × 27 1/16 in.)",lower left in graphite: Essai de couleur D; lower center in graphite: Onde Verte; lower right in graphite: SWHayter 65; lower right verso in black ink by unknown hand: ML 322,,"Hayter, Stanley William",Stanley William Hayter,"Moses Lasky, San Francisco, California; Lasky Charitable Lead Trust, New York, 2002; Corcoran Gallery of Art, Washington, DC, 2004; acquired 2015 by National Gallery of Art",Corcoran Collection (Gift of the Lasky Charitable Lead Trust),Print,,0,,,Onde_Verte_Tellez.jpg,./All_Images,True
https://api.nga.gov/iiif/dd65df95-6508-40b5-b349-a05394b4945b/full/full/0/default.jpg,El Abrazo (The Hug),Francisco Zúñiga,charcoal on wove paper,"Mexican, born Costa Rica, 1913 - 1998",0,4000,2877,640.0,174168,,174168,1,41247,500020110.0,"Zúñiga, Francisco",Zúñiga,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,sheet: 32.39 × 42.55 cm (12 3/4 × 16 3/4 in.),lower right in graphite: Zúñiga 57; center left edge in graphite by unknown hand: #2; upper left verso in graphite by unknown hand: 30 [circled]; upper right verso in black ink by unknown hand: No. 28-A,,"Zúñiga, Francisco",Francisco Zúñiga,"Olga Hirshhorn, Washington, DC; Corcoran Gallery of Art, Washington, DC, 2004; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of Olga Hirshhorn),Drawing,,0,,,El_Abrazo_(The_Hug)_Zúñiga.jpg,./All_Images,True
https://api.nga.gov/iiif/0546a68a-c828-40b3-98e9-9003eb31614f/full/full/0/default.jpg,Self-Portrait at Midnight,José Luis Cuevas,"pen and black ink, wash, and watercolor on Rives wove paper","Mexican, 1934 - 2017",0,10939,7197,640.0,174306,,174306,1,3845,500021586.0,"Cuevas, José Luis",Cuevas,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,sheet: 65.88 × 100.97 cm (25 15/16 × 39 3/4 in.),lower right in black ink: Cuevas / 31 - XII - 69; upper left verso in black ink: José Luis Cuevas / Self Portrait / December 31 - 1969; upper left verso in graphite by unknown hand: 62 [circled],,"Cuevas, José Luis",José Luis Cuevas,"Olga Hirshhorn, Washington, DC; Corcoran Gallery of Art, Washington, DC, 2004; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of Olga Hirshhorn),Drawing,,0,,,Self-Portrait_at_Midnight_Cuevas.jpg,./All_Images,True
https://api.nga.gov/iiif/aeb0d69e-c343-422c-ba47-f73a5b83f0ef/full/full/0/default.jpg,"La Mujer, Juchitán, Mexico (The Woman, Juchitán, Mexico)",Flor Garduño,gelatin silver print,"Mexican, born 1957",0,4000,3095,640.0,175609,,175609,1,41505,500294023.0,"Garduño, Flor",Garduño,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 35.5 × 45.72 cm (14 × 18 in.)
sheet: 40.64 × 50.48 cm (16 × 19 7/8 in.)","on verso, signed by artist, lower right in graphite: Flor Garduño / La mujer / México 1987",,"Garduño, Flor",Flor Garduño,"Betsy Karel, Washington, DC; gift to the Corcoran Gallery of Art, Washington, DC, 2010; acquired by NGA, 2015.",Corcoran Collection (Gift of Betsy Karel),Photograph,,0,,,"La_Mujer,_Juchitán,_Mexico_(The_Woman,_Juchitán,_Mexico)_Garduño.jpg",./All_Images,True
https://api.nga.gov/iiif/7ea115ab-a1c7-4a2b-ad96-67f2eae845c2/full/full/0/default.jpg,"Héroes de la Patria, Cuetzalan, Puebla, México (Heroes of the Fatherland, Cuetzalan, Puebla, Mexico)",Graciela Iturbide,gelatin silver print,"Mexican, born 1942",0,2641,4000,,175610,,175610,1,22253,500118440.0,"Iturbide, Graciela",Iturbide,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 32.5 × 21.5 cm (12 13/16 × 8 7/16 in.)
sheet: 35 × 27.5 cm (13 3/4 × 10 13/16 in.)","signed by artist, bottom right below image in black ink: Graciela Iturbide; on verso, by Corcoran Gallery of Art, bottom right corner in graphite: 2010.014.026",,"Iturbide, Graciela",Graciela Iturbide,"Betsy Karel, Washington, DC; gift to the Corcoran Gallery of Art, Washington, DC, 2010; acquired by NGA, 2015.",Corcoran Collection (Gift of Betsy Karel),Photograph,,0,,,"Héroes_de_la_Patria,_Cuetzalan,_Puebla,_México_(Heroes_of_the_Fatherland,_Cuetzalan,_Puebla,_Mexico)_Iturbide.jpg",./All_Images,True
https://api.nga.gov/iiif/08bcd910-aa9a-4c8c-92ce-5caab654d66f/full/full/0/default.jpg,"Rostro con Peces, Shipibo Conibo, Pucallpa, Peru (Face with Fish, Shipibo Conibo, Pucallpa, Peru)",Javier Silva Meinel,gelatin silver print,"Peruvian, born 1949",0,3431,3407,640.0,175619,,175619,1,41510,500342516.0,"Meinel, Javier Silva",Meinel,Peruvian,individual,0.0001959887633109,PE,South America,Peru,1,"image: 34.2 × 34.6 cm (13 7/16 × 13 5/8 in.)
sheet: 50.48 × 40.64 cm (19 7/8 × 16 in.)","on verso, signed by artist, bottom right in graphite: Javier Silva Meinel; bottom left: ROSTRO CON PECES, SHIPIBO CONIBO, PUCALLPA PERU 1996; bottom center: 5/20; by unknown hand, top right: 36676-C; by Corcoran Gallery of Art, vertical along bottom right corner: 2010.014.037",,"Meinel, Javier Silva",Javier Silva Meinel,,Corcoran Collection (Gift of Betsy Karel),Photograph,,0,,,"Rostro_con_Peces,_Shipibo_Conibo,_Pucallpa,_Peru_(Face_with_Fish,_Shipibo_Conibo,_Pucallpa,_Peru)_Meinel.jpg",./All_Images,True
https://api.nga.gov/iiif/b4a4bfae-4961-44dd-8bd4-73531534f230/full/full/0/default.jpg,Caricia (Caress),Mariana Yampolsky,gelatin silver print,"Mexican, born United States, 1925 - 2002",0,4000,3000,640.0,175632,,175632,1,41056,500023797.0,"Yampolsky, Mariana",Yampolsky,Mexican,individual,0.0024171947475011,MX,North America,Mexico,1,"image: 24 × 32 cm (9 7/16 × 12 5/8 in.)
sheet: 27.94 × 35.56 cm (11 × 14 in.)","on verso, signed by artist, bottom right corner in graphite: Mariana Yampolsky; bottom left corner: Caricia Caress 1989; by unknown hand, bottom center: 031-BF-PD; by Corcoran Gallery of Art, vertical along bottom right edge: 2010.014.073",,"Yampolsky, Mariana",Mariana Yampolsky,"Betsy Karel, Washington, DC; gift to the Corcoran Gallery of Art, Washington, DC, 2010; acquired by NGA, 2016.",Corcoran Collection (Gift of Betsy Karel),Photograph,,0,,,Caricia_(Caress)_Yampolsky.jpg,./All_Images,True
https://api.nga.gov/iiif/2b6cd073-1606-46f9-bc9b-7dda97050400/full/full/0/default.jpg,Diptych,Hector Saunier,two-plate color engraving on wove paper,"Argentinean, born 1936",0,4000,2900,,179431,,179431,2,5449,,"Saunier, Hector",Saunier,Argentinean,individual,0.001306591755406,AR,South America,Argentina,1,"plate (overall): 34.93 × 49.37 cm (13 3/4 × 19 7/16 in.)
sheet: 48.58 × 65.09 cm (19 1/8 × 25 5/8 in.)",lower left in graphite: 26/50; lower center in graphite: Diptych; lower right in graphite: SWHayter 67,,"Hayter, Stanley William",Stanley William Hayter,"E. Gerald Lamboley, Washington, DC; Corcoran Gallery of Art, Washington, DC, 1993; acquired 2015 by the National Gallery of Art",Corcoran Collection (Gift of E. Gerald Lamboley),Print,,0,,,Diptych_Saunier.jpg,./All_Images,True
https://api.nga.gov/iiif/2719a376-8f9e-44f3-9e71-8f60c33d6633/full/full/0/default.jpg,La grande tentation (The Great Temptation),Victor Delhez,wood engraving in black on wove paper,"Argentinean, born Belgium, 1902 - 1985",0,3338,4000,640.0,181849,,181849,1,25864,,"Delhez, Victor",Delhez,Argentinean,individual,0.001306591755406,AR,South America,Argentina,1,"image: 39.37 × 32.7 cm (15 1/2 × 12 7/8 in.)
sheet: 50.01 × 38.26 cm (19 11/16 × 15 1/16 in.)",lower left in graphite: epreuve d'artiste; lower center in graphite: La grande tentation; lower right in graphite: Victor Delhez,stamped lower left verso in black ink: F.B.B. [circled],"Delhez, Victor",Victor Delhez,"Frank B. Bristow, Falls Church, Virginia; Corcoran Gallery of Art, Washington, DC, 1968; acquired 2015 by the National Gallery of Art",Corcoran Collection (Bequest of Frank B. Bristow),Print,,0,,,La_grande_tentation_(The_Great_Temptation)_Delhez.jpg,./All_Images,True
